"Time", "Load (N)", "Position (mm)", "Strain(Axial) (in)", "Strain(Transverse) (in)", "Auxiliary ()", "Control Out (V)", "Stress (MPa)"
1.2000000476837158, 2.235128, 0.03182249, NaN, NaN, NaN, -0.22157115, "- N/A -   "
1.2100000381469727, 2.235128, 0.032310024, NaN, NaN, NaN, -0.21668804, "- N/A -   "
1.2200000286102295, 1.7537158, 0.032996997, NaN, NaN, NaN, -0.20570104, "- N/A -   "
1.2300000190734863, 1.7537158, 0.03355101, NaN, NaN, NaN, -0.2020387, "- N/A -   "
1.2400000095367432, 1.7881024, 0.03399422, NaN, NaN, NaN, -0.19959715, "- N/A -   "
1.25, 1.8224889, 0.034348786, NaN, NaN, NaN, -0.19959715, "- N/A -   "
1.2599999904632568, 1.7881024, 0.034681197, NaN, NaN, NaN, -0.19959715, "- N/A -   "
1.2699999809265137, 1.8224889, 0.035013605, NaN, NaN, NaN, -0.19959715, "- N/A -   "
1.2799999713897705, 1.8568754, 0.035390332, NaN, NaN, NaN, -0.19959715, "- N/A -   "
1.2899999618530273, 1.9256487, 0.03587786, NaN, NaN, NaN, -0.19593482, "- N/A -   "
1.2999999523162842, 1.9600352, 0.036454037, NaN, NaN, NaN, -0.18983093, "- N/A -   "
1.309999942779541, 1.9600352, 0.03703021, NaN, NaN, NaN, -0.18372704, "- N/A -   "
1.3199999332427979, 1.9600352, 0.03749558, NaN, NaN, NaN, -0.18250626, "- N/A -   "
1.3299999237060547, 1.9600352, 0.037739348, NaN, NaN, NaN, -0.18250626, "- N/A -   "
1.3399999141693115, 1.9944217, 0.03782799, NaN, NaN, NaN, -0.18494782, "- N/A -   "
1.3500001430511475, 1.9944217, 0.03782799, NaN, NaN, NaN, -0.18861015, "- N/A -   "
1.3600001335144043, 1.9600352, 0.03782799, NaN, NaN, NaN, -0.19349326, "- N/A -   "
1.3700001239776611, 1.9600352, 0.03782799, NaN, NaN, NaN, -0.1971556, "- N/A -   "
1.380000114440918, 1.9944217, 0.03782799, NaN, NaN, NaN, -0.2020387, "- N/A -   "
1.3900001049041748, 1.9944217, 0.03782799, NaN, NaN, NaN, -0.20570104, "- N/A -   "
1.4000000953674316, 1.9944217, 0.03782799, NaN, NaN, NaN, -0.21058415, "- N/A -   "
1.4100000858306885, 1.9944217, 0.03782799, NaN, NaN, NaN, -0.21424648, "- N/A -   "
1.4200000762939453, 2.2007413, 0.03782799, NaN, NaN, NaN, -0.21912959, "- N/A -   "
1.4300000667572021, 2.5446072, 0.038204715, NaN, NaN, NaN, -0.21912959, "- N/A -   "
1.440000057220459, 2.131968, 0.03886953, NaN, NaN, NaN, -0.21180493, "- N/A -   "
